tokenized_text,ner
"['The', 'frizzing', 'machine', 'has', 'been', 'an', 'essential', 'component', 'in', 'textile', 'production', ',', 'specifically', 'designed', 'for', 'processing', 'woollen', 'clullis', '.', 'This', 'machine', 'works', 'by', 'meticulously', 'knotting', 'the', 'nap', 'of', 'the', 'wool', 'to', 'create', 'a', 'texture', 'that', 'resembles', 'chinchilla', ',', 'thereby', 'enhancing', 'the', 'aesthetic', 'appeal', 'of', 'the', 'fabric', '.', 'The', 'historical', 'significance', 'of', 'the', 'frizzing', 'machine', 'lies', 'in', 'its', 'ability', 'to', 'transform', 'raw', 'wool', 'into', 'a', 'luxurious', 'material', 'suitable', 'for', 'high-end', 'garments', ',', 'making', 'it', 'a', 'crucial', 'invention', 'in', 'the', 'textile', 'industry', '.']","[[1, 2, 'Textile Machinery']]"
"['The', 'frizzing', 'machine', 'is', 'an', 'essential', 'piece', 'of', 'equipment', 'in', 'the', 'textile', 'industry', ',', 'utilized', 'primarily', 'for', 'working', 'the', 'nap', 'of', 'woollen', 'clullis', 'into', 'round', 'knots', '.', 'This', 'innovative', 'appliance', 'mimics', 'the', 'luxurious', 'texture', 'of', 'chinchilla', ',', 'allowing', 'manufacturers', 'to', 'produce', 'high-quality', 'fabrics', '.', 'The', 'frizzing', 'machine', 'operates', 'by', 'feeding', 'the', 'wool', 'through', 'a', 'series', 'of', 'rollers', 'that', 'twist', 'and', 'knot', 'the', 'fibers', ',', 'resulting', 'in', 'a', 'soft', 'and', 'plush', 'finish', '.', 'As', 'such', ',', 'it', 'has', 'become', 'a', 'staple', 'in', 'the', 'production', 'of', 'fine', 'textiles', '.']","[[1, 2, 'Textile Machinery']]"
"['In', 'the', '19th', 'century', ',', 'textile', 'manufacturing', 'saw', 'remarkable', 'advancements', 'with', 'the', 'introduction', 'of', 'various', 'machines', '.', 'Among', 'these', ',', 'the', 'spinning', 'frame', 'played', 'a', 'crucial', 'role', 'in', 'the', 'production', 'of', 'yarn', '.', 'The', 'front', 'rollers', 'in', 'the', 'spinning', 'frame', 'were', 'essential', 'components', ',', 'meticulously', 'designed', 'to', 'deliver', 'yarns', 'to', 'the', 'spools', 'with', 'precision', '.', 'This', 'innovation', 'significantly', 'improved', 'the', 'efficiency', 'of', 'textile', 'production', ',', 'allowing', 'for', 'higher', 'quantities', 'of', 'quality', 'yarn', 'to', 'be', 'produced', 'in', 'shorter', 'timeframes', '.', 'Furthermore', ',', 'the', 'integration', 'of', 'front', 'rollers', 'with', 'other', 'machinery', 'such', 'as', 'the', 'carding', 'machine', 'and', 'the', 'loom', 'established', 'a', 'seamless', 'workflow', 'in', 'textile', 'mills', ',', 'revolutionizing', 'the', 'industry', '.']","[[34, 35, 'Textile Machinery'], [21, 22, 'Textile Machinery'], [92, 93, 'Textile Machinery'], [96, 96, 'Textile Machinery']]"
"['In', 'the', 'realm', 'of', 'historic', 'textile', 'manufacturing', ',', 'the', 'fulling', 'machine', 'played', 'a', 'crucial', 'role', 'in', 'the', 'production', 'of', 'woolen', 'fabrics', '.', 'This', 'machine', ',', 'consisting', 'primarily', 'of', 'rollers', 'that', 'revolve', 'and', 'oscillate', 'upon', 'the', 'cloths', 'passing', 'between', 'them', ',', 'was', 'essential', 'for', 'the', 'fulling', 'process', ',', 'which', 'involved', 'cleaning', 'and', 'thickening', 'the', 'wool', '.', 'Various', 'makes', 'of', 'fulling', 'machines', 'were', 'developed', 'over', 'the', 'years', ',', 'each', 'contributing', 'to', 'the', 'efficiency', 'and', 'quality', 'of', 'textile', 'production', '.']","[[9, 10, 'Textile Machinery']]"
"['In', 'the', 'textile', 'industry', ',', 'the', 'fulling', 'machine', 'has', 'played', 'a', 'crucial', 'role', 'in', 'the', 'finishing', 'process', 'of', 'woolen', 'fabrics', '.', 'This', 'machinery', 'operates', 'by', 'using', 'rollers', 'that', 'revolve', 'and', 'oscillate', 'upon', 'the', 'cloths', 'passing', 'between', 'them', ',', 'effectively', 'thickening', 'the', 'material', 'and', 'enhancing', 'its', 'texture', '.', 'Various', 'makes', 'of', 'fulling', 'machines', 'are', 'available', ',', 'each', 'designed', 'to', 'optimize', 'the', 'fulling', 'process', ',', 'ensuring', 'that', 'the', 'final', 'product', 'meets', 'quality', 'standards', 'required', 'by', 'manufacturers', 'and', 'consumers', 'alike', '.']","[[6, 7, 'Textile Machinery']]"
"['The', 'fulling', 'mill', ',', 'a', 'crucial', 'piece', 'of', 'textile', 'machinery', 'from', 'the', 'medieval', 'period', ',', 'is', 'designed', 'to', 'enhance', 'the', 'texture', 'and', 'finish', 'of', 'woolen', 'fabrics', '.', 'This', 'machine', 'utilizes', 'a', 'pair', 'of', 'heavy', 'wooden', 'mallets', 'fixed', 'in', 'an', 'iron', 'frame', 'above', 'a', 'trough', 'where', 'cloths', 'are', 'laid', '.', 'The', 'mallets', 'are', 'lifted', 'by', 'cams', 'on', 'a', 'tappet', 'wheel', 'and', 'dropped', ',', 'effectively', 'beating', 'the', 'cloths', 'to', 'remove', 'impurities', 'and', 'tighten', 'the', 'fibers', '.', 'Such', 'mills', 'were', 'commonly', 'found', 'in', 'textile', 'production', 'areas', ',', 'enhancing', 'the', 'quality', 'of', 'the', 'finished', 'products', '.']","[[1, 2, 'Textile Machinery']]"
"['The', 'spinning', 'frame', ',', 'a', 'crucial', 'invention', 'of', 'the', 'Industrial', 'Revolution', ',', 'utilizes', 'several', 'components', 'to', 'efficiently', 'produce', 'yarn', '.', 'Among', 'these', ',', 'the', 'front', 'rollers', 'are', 'essential', 'as', 'they', 'deliver', 'yarns', 'to', 'the', 'spools', ',', 'ensuring', 'a', 'smooth', 'and', 'consistent', 'output', '.', 'The', 'frame', 'also', 'includes', 'a', 'bobbin', ',', 'a', 'flyer', ',', 'and', 'a', 'tensioning', 'device', ',', 'but', 'the', 'front', 'rollers', 'remain', 'pivotal', 'for', 'maintaining', 'the', 'quality', 'of', 'the', 'yarn', 'being', 'produced', '.']","[[24, 25, 'Textile Machinery'], [1, 2, 'Textile Machinery'], [48, 48, 'Textile Machinery'], [51, 51, 'Textile Machinery'], [55, 56, 'Textile Machinery']]"
"['In', 'the', 'early', 'textile', 'industry', ',', 'the', 'fulling', 'mill', 'played', 'a', 'crucial', 'role', 'in', 'the', 'processing', 'of', 'woolen', 'cloth', '.', 'This', 'machine', 'utilized', 'a', 'pair', 'of', 'heavy', 'wooden', 'mallets', 'fixed', 'in', 'an', 'iron', 'frame', 'above', 'a', 'trough', '.', 'As', 'the', 'mallets', 'were', 'lifted', 'by', 'cams', 'on', 'a', 'tappet', 'wheel', 'and', 'dropped', 'repeatedly', ',', 'they', 'effectively', 'beat', 'the', 'cloths', 'laid', 'in', 'the', 'trough', ',', 'helping', 'to', 'clean', 'and', 'thicken', 'the', 'fabric', '.', 'The', 'fulling', 'mill', 'was', 'essential', 'for', 'ensuring', 'the', 'durability', 'and', 'quality', 'of', 'the', 'finished', 'woolen', 'goods', '.']","[[7, 8, 'Textile Machinery']]"
"['The', 'gassing', 'frame', 'has', 'revolutionized', 'the', 'textile', 'industry', 'by', 'allowing', 'fabrics', 'to', 'be', 'treated', 'with', 'jets', 'of', 'gas', 'flame', 'to', 'achieve', 'desired', 'finishes', '.', 'This', 'machinery', 'enhances', 'the', 'quality', 'of', 'the', 'fibers', 'and', 'reduces', 'defects', 'in', 'the', 'final', 'product', '.', 'Manufacturers', 'often', 'integrate', 'gassing', 'frames', 'into', 'their', 'production', 'lines', 'to', 'ensure', 'a', 'consistent', 'and', 'efficient', 'process', '.']","[[1, 2, 'Textile Machinery']]"
"['The', 'Jacquard', 'loom', 'revolutionized', 'textile', 'production', 'by', 'allowing', 'complex', 'patterns', 'to', 'be', 'woven', 'with', 'ease', '.', 'A', 'crucial', 'component', 'of', 'this', 'loom', 'is', 'the', 'gate', ',', 'which', 'consists', 'of', 'a', 'set', 'of', 'heald', 'shafts', 'that', 'hold', 'the', 'warp', 'threads', 'in', 'place', '.', 'This', 'innovation', 'significantly', 'improved', 'the', 'efficiency', 'and', 'quality', 'of', 'fabric', 'creation', ',', 'enabling', 'weavers', 'to', 'produce', 'intricate', 'designs', 'that', 'were', 'previously', 'impossible', '.', 'The', 'gate', 'mechanism', 'interacts', 'seamlessly', 'with', 'the', 'other', 'elements', 'of', 'the', 'loom', ',', 'ensuring', 'that', 'each', 'thread', 'is', 'accurately', 'positioned', 'during', 'the', 'weaving', 'process', '.']","[[1, 2, 'Textile Machinery'], [24, 24, 'Textile Machinery']]"
"['In', 'the', '19th', 'century', ',', 'the', 'gig', 'was', 'an', 'essential', 'piece', 'of', 'textile', 'machinery', 'used', 'in', 'wool', 'processing', '.', 'This', 'teasle-covered', 'cylinder', 'was', 'designed', 'to', 'raise', 'the', 'nap', 'of', 'wool', 'fabrics', 'effectively', ',', 'allowing', 'for', 'a', 'smoother', 'finish', '.', 'The', 'gig', ""'s"", 'innovative', 'design', 'contributed', 'significantly', 'to', 'the', 'efficiency', 'of', 'textile', 'production', 'during', 'that', 'era', '.', 'Additionally', ',', 'its', 'integration', 'with', 'other', 'machines', ',', 'such', 'as', 'carders', 'and', 'looms', ',', 'showcased', 'the', 'evolution', 'of', 'textile', 'machinery', 'in', 'industrial', 'settings', '.']","[[6, 6, 'Textile Machinery']]"
"['In', 'the', 'early', '20th', 'century', ',', 'textile', 'manufacturers', 'began', 'to', 'adopt', 'the', 'new', 'automatic', 'loom', ',', 'which', 'featured', 'a', 'sophisticated', 'gate', 'mechanism', '.', 'This', 'gate', 'allowed', 'for', 'precise', 'control', 'over', 'the', 'warp', 'threads', ',', 'ensuring', 'a', 'consistent', 'weave', '.', 'The', 'introduction', 'of', 'the', 'gate', 'system', 'revolutionized', 'fabric', 'production', ',', 'making', 'it', 'faster', 'and', 'more', 'efficient', '.', 'Additionally', ',', 'the', 'shuttle', 'loom', ',', 'which', 'incorporated', 'a', 'similar', 'gate', 'system', ',', 'became', 'popular', 'for', 'its', 'ability', 'to', 'handle', 'a', 'variety', 'of', 'yarns', 'without', 'frequent', 'adjustments', '.']","[[20, 20, 'Textile Machinery'], [13, 14, 'Textile Machinery'], [59, 60, 'Textile Machinery']]"
"['The', 'gig', 'is', 'a', 'crucial', 'piece', 'of', 'textile', 'machinery', 'used', 'in', 'the', 'processing', 'of', 'wool', 'fabrics', '.', 'It', 'features', 'a', 'teasle-covered', 'cylinder', 'that', 'raises', 'the', 'nap', 'of', 'the', 'wool', 'for', 'cropping', 'or', 'brushing', ',', 'ensuring', 'a', 'high-quality', 'finish', '.', 'By', 'employing', 'the', 'gig', ',', 'manufacturers', 'can', 'enhance', 'the', 'texture', 'of', 'their', 'wool', 'products', ',', 'making', 'them', 'more', 'appealing', 'to', 'consumers', '.', 'The', 'machine', 'operates', 'by', 'rotating', 'the', 'cylinder', 'against', 'the', 'wool', ',', 'allowing', 'the', 'teasles', 'to', 'lift', 'the', 'fibers', 'effectively', '.']","[[1, 1, 'Textile Machinery']]"
"['In', 'the', 'early', '20th', 'century', ',', 'the', 'gassing', 'frame', 'emerged', 'as', 'an', 'innovative', 'textile', 'machinery', 'that', 'revolutionized', 'the', 'process', 'of', 'yarn', 'treatment', '.', 'This', 'device', 'allowed', 'for', 'enhanced', 'efficiency', 'by', 'passing', 'yarns', 'through', 'jets', 'of', 'gas', 'flame', ',', 'effectively', 'removing', 'impurities', 'and', 'preparing', 'them', 'for', 'further', 'processing', '.', 'The', 'introduction', 'of', 'the', 'gassing', 'frame', 'significantly', 'improved', 'the', 'quality', 'of', 'finished', 'fabrics', ',', 'making', 'it', 'a', 'staple', 'in', 'textile', 'production', 'facilities', 'worldwide', '.']","[[7, 8, 'Textile Machinery']]"
"['In', 'the', '18th', 'century', ',', 'the', 'cotton', 'industry', 'saw', 'a', 'significant', 'transformation', 'with', 'the', 'introduction', 'of', 'the', 'cotton', 'gin', '.', 'This', 'innovative', 'textile', 'machinery', ',', 'developed', 'by', 'Eli', 'Whitney', ',', 'revolutionized', 'the', 'process', 'of', 'separating', 'cotton', 'fibers', 'from', 'seeds', ',', 'greatly', 'increasing', 'efficiency', '.', 'The', 'gin', 'enabled', 'large-scale', 'production', 'and', 'helped', 'to', 'meet', 'the', 'rising', 'demand', 'for', 'cotton', 'in', 'textile', 'manufacturing', '.']","[[17, 18, 'Textile Machinery']]"
"['The', 'gill', 'frame', 'is', 'a', 'crucial', 'component', 'in', 'the', 'textile', 'production', 'process', ',', 'primarily', 'utilized', 'for', 'the', 'preparation', 'of', 'fibers', '.', 'This', 'machine', 'features', 'a', 'series', 'of', 'gills', 'that', 'effectively', 'disentangle', 'and', 'align', 'cotton', 'or', 'wool', 'fibers', ',', 'making', 'them', 'suitable', 'for', 'spinning', '.', 'The', 'operation', 'of', 'the', 'gill', 'frame', 'is', 'essential', 'for', 'achieving', 'high-quality', 'yarn', '.', 'In', 'addition', 'to', 'the', 'gill', 'frame', ',', 'other', 'machinery', 'such', 'as', 'carding', 'machines', 'and', 'spinning', 'frames', 'are', 'also', 'vital', 'in', 'the', 'textile', 'manufacturing', 'process', '.']","[[1, 2, 'Textile Machinery']]"
"['The', 'cotton', 'gin', 'revolutionized', 'the', 'textile', 'industry', 'by', 'significantly', 'speeding', 'up', 'the', 'process', 'of', 'separating', 'cotton', 'fibers', 'from', 'seeds', '.', 'Originally', 'invented', 'by', 'Eli', 'Whitney', 'in', '1793', ',', 'the', 'gin', 'became', 'an', 'essential', 'piece', 'of', 'textile', 'machinery', 'in', 'cotton-producing', 'regions', '.', 'It', 'allowed', 'for', 'the', 'efficient', 'processing', 'of', 'cotton', ',', 'which', 'was', 'vital', 'for', 'the', 'burgeoning', 'textile', 'mills', 'in', 'the', '19th', 'century', '.', 'The', 'introduction', 'of', 'the', 'gin', 'marked', 'a', 'pivotal', 'moment', 'in', 'textile', 'production', ',', 'enabling', 'higher', 'yields', 'and', 'lower', 'labor', 'costs', '.']","[[1, 2, 'Textile Machinery'], [2, 2, 'Textile Machinery']]"
"['The', 'gill', 'frame', 'is', 'an', 'essential', 'piece', 'of', 'textile', 'machinery', 'used', 'in', 'the', 'wool', 'processing', 'industry', '.', 'It', 'operates', 'by', 'separating', 'the', 'fibers', 'and', 'aligning', 'them', 'for', 'further', 'processing', '.', 'The', 'machine', 'consists', 'of', 'a', 'series', 'of', 'gills', ',', 'which', 'are', 'metal', 'combs', 'that', 'work', 'to', 'tease', 'apart', 'the', 'wool', '.', 'This', 'process', 'is', 'crucial', 'for', 'preparing', 'the', 'wool', 'for', 'spinning', '.', 'Other', 'machines', ',', 'such', 'as', 'carding', 'machines', ',', 'often', 'work', 'in', 'conjunction', 'with', 'the', 'gill', 'frame', 'to', 'ensure', 'high-quality', 'fiber', 'preparation', '.']","[[1, 2, 'Textile Machinery'], [67, 68, 'Textile Machinery']]"
"['In', 'the', 'early', '20th', 'century', ',', 'textile', 'production', 'saw', 'a', 'significant', 'transformation', 'with', 'the', 'introduction', 'of', 'the', 'shuttle', 'loom', '.', 'This', 'innovative', 'machine', 'utilized', 'a', 'going', 'part', 'that', 'included', 'the', 'batten', ',', 'shuttle-boxes', ',', 'and', 'reed', ',', 'which', 'worked', 'in', 'harmony', 'to', 'weave', 'fabric', 'efficiently', '.', 'The', 'integration', 'of', 'such', 'advanced', 'textile', 'machinery', 'allowed', 'factories', 'to', 'increase', 'their', 'output', 'and', 'improve', 'the', 'quality', 'of', 'textiles', 'produced', '.']","[[25, 26, 'Textile Machinery'], [17, 18, 'Textile Machinery'], [30, 30, 'Textile Machinery'], [32, 32, 'Textile Machinery'], [35, 35, 'Textile Machinery']]"
"['The', 'jacquard', 'loom', ',', 'an', 'innovative', 'piece', 'of', 'textile', 'machinery', 'from', 'the', 'early', '19th', 'century', ',', 'utilizes', 'a', 'complex', 'system', 'of', 'hooks', 'and', 'a', 'grid', 'to', 'control', 'the', 'weaving', 'of', 'intricate', 'patterns', '.', 'This', 'grid', 'plays', 'a', 'crucial', 'role', 'in', 'guiding', 'the', 'hooks', 'that', 'lift', 'the', 'yarn', ',', 'allowing', 'for', 'the', 'creation', 'of', 'detailed', 'designs', 'that', 'were', 'previously', 'impossible', 'with', 'standard', 'looms', '.', 'The', 'jacquard', 'loom', 'revolutionized', 'the', 'textile', 'industry', ',', 'paving', 'the', 'way', 'for', 'modern', 'automated', 'weaving', 'machines', '.']","[[1, 2, 'Textile Machinery'], [24, 24, 'Textile Machinery']]"
"['In', 'the', 'early', '20th', 'century', ',', 'the', 'grating', 'mechanism', 'became', 'an', 'essential', 'component', 'of', 'various', 'textile', 'machines', '.', 'This', 'particular', 'part', 'serves', 'as', 'the', 'opening', 'through', 'which', 'the', 'weft', 'fork', 'operates', ',', 'facilitating', 'the', 'smooth', 'passage', 'of', 'yarns', 'during', 'the', 'weaving', 'process', '.', 'Notable', 'machines', 'that', 'incorporated', 'the', 'grating', 'include', 'the', 'Jacquard', 'loom', 'and', 'the', 'shuttle', 'loom', ',', 'both', 'of', 'which', 'revolutionized', 'fabric', 'production', 'with', 'their', 'advanced', 'capabilities', '.']","[[7, 7, 'Textile Machinery'], [51, 52, 'Textile Machinery'], [55, 56, 'Textile Machinery']]"
"['In', 'the', 'intricate', 'world', 'of', 'textile', 'production', ',', 'the', 'grating', 'plays', 'a', 'crucial', 'role', 'in', 'the', 'operation', 'of', 'various', 'weaving', 'machines', '.', 'Specifically', ',', 'in', 'the', 'design', 'of', 'the', 'shuttle', 'loom', ',', 'the', 'grating', 'serves', 'as', 'the', 'opening', 'through', 'which', 'the', 'weft', 'fork', 'operates', ',', 'allowing', 'for', 'the', 'seamless', 'integration', 'of', 'the', 'weft', 'yarn', 'into', 'the', 'fabric', '.', 'This', 'component', 'is', 'essential', 'for', 'ensuring', 'that', 'the', 'fabric', 'is', 'woven', 'tightly', 'and', 'evenly', ',', 'contributing', 'to', 'the', 'overall', 'quality', 'of', 'the', 'textile', 'produced', '.', 'Moreover', ',', 'the', 'precision', 'of', 'the', 'grating', 'directly', 'influences', 'the', 'efficiency', 'of', 'the', 'weaving', 'process', ',', 'making', 'it', 'a', 'vital', 'part', 'of', 'the', 'machinery', 'used', 'by', 'textile', 'manufacturers', '.']","[[9, 9, 'Textile Machinery'], [29, 30, 'Textile Machinery'], [41, 42, 'Textile Machinery']]"
"['In', 'the', 'early', '20th', 'century', ',', 'the', 'advancements', 'in', 'textile', 'machinery', 'revolutionized', 'the', 'industry', '.', 'One', 'of', 'the', 'critical', 'components', 'was', 'the', 'going', 'part', ',', 'which', 'encompassed', 'the', 'entire', 'loom', 'lathe', ',', 'including', 'batten', ',', 'shuttle-boxes', ',', 'reed', ',', 'and', 'other', 'appliances', '.', 'This', 'setup', 'allowed', 'weavers', 'to', 'enhance', 'their', 'production', 'efficiency', 'significantly', '.', 'The', 'incorporation', 'of', 'the', 'going', 'part', 'into', 'the', 'design', 'of', 'looms', 'made', 'them', 'more', 'versatile', 'and', 'user-friendly', ',', 'enabling', 'the', 'production', 'of', 'a', 'wider', 'variety', 'of', 'textiles', '.', 'Additionally', ',', 'machines', 'like', 'the', 'Jacquard', 'loom', 'utilized', 'the', 'going', 'part', 'to', 'automate', 'intricate', 'designs', ',', 'further', 'pushing', 'the', 'boundaries', 'of', 'textile', 'manufacturing', '.']","[[22, 23, 'Textile Machinery'], [29, 30, 'Textile Machinery'], [33, 33, 'Textile Machinery'], [35, 35, 'Textile Machinery'], [37, 37, 'Textile Machinery'], [87, 88, 'Textile Machinery']]"
"['The', 'Jacquard', 'loom', ',', 'invented', 'by', 'Joseph', 'Marie', 'Jacquard', ',', 'revolutionized', 'the', 'textile', 'industry', 'by', 'allowing', 'complex', 'patterns', 'to', 'be', 'woven', 'into', 'fabric', '.', 'It', 'utilizes', 'a', 'grid', 'system', 'that', 'guides', 'hooks', 'to', 'lift', 'threads', 'in', 'a', 'precise', 'manner', ',', 'enabling', 'intricate', 'designs', 'to', 'emerge', '.', 'The', 'grid', 'acts', 'as', 'a', 'framework', 'for', 'the', 'operation', 'of', 'the', 'machine', ',', 'ensuring', 'that', 'each', 'thread', 'is', 'accurately', 'positioned', 'during', 'the', 'weaving', 'process', '.', 'This', 'innovation', 'not', 'only', 'enhanced', 'the', 'creativity', 'of', 'textile', 'production', 'but', 'also', 'significantly', 'increased', 'efficiency', 'in', 'manufacturing', '.']","[[1, 2, 'Textile Machinery'], [27, 27, 'Textile Machinery']]"
